#
CA1,Baleares,2011,1113114
CA1,Baleares,2012,1119439
CA1,Baleares,2013,1111674
CA1,Baleares,2014,1103442
CA1,Baleares,2015,1104479
CA2,Baleares,2011,1113114
CA2,Baleares,2012,1119439
CA2,Baleares,2013,1111674
CA2,Baleares,2014,1103442
CA2,Baleares,2015,1104479
