2018,413C02,Laboratori de salut pública
2018,413D01,Coordinació de centres insulars
2018,413E01,Pla autonòmic de drogues
2018,413F01,"Planificació, control i gestió del medicament i del serveis farmacèutics"
2018,421A01,Direcció i serveis generals d'Educació i Universitat
2018,421A02,Consell escolar de les IB
2018,421A03,Institut de qualitat i avaluació del sistema educatiu
2018,421B01,Ordenació general del sistema educatiu
2018,421C01,Planificació educativa i règim de funcionament de centres escolars
2018,421C02,Qualitat i millora continua del sistema educatiu
2018,421D01,Formació del professorat
2018,421D02,Pla cuadriennal de formació del professional docent
2018,421D03,Pla de formació lingüística (FOLC)
2018,421D04,Dinamització lingüística
2018,421D05,Formació homologada i capacitació
2018,421E01,Llengües estrangeres i programes internacionals
2018,421E03,Auxiliars de conversa
2018,421E05,Projecte EuroFP II
2018,421E07,Anglés FP
2018,421E08,Ajuts a la immersió lingüística en anglés
2018,421F01,Actuacions en matèria universitària
2018,421F02,Agència de qualitat universitària de les  IB
2018,421F03,Ensenyaments artístics superiors
2018,421F04,Infraestructures universitàries
2018,421F05,Ajuts per a desplaçaments i Euroregió
2018,421F06,Convenis per a la implantació nous estudis universitaris
2018,421F07,Transferència nominativa UIB
2018,421F08,Millora de competitivitat de la UIB
2018,421G01,Despeses generals de la Formació Professional
2018,421G02,Institut de les qualificacions professionals
2018,421G03,Despeses generals d'aprenentatge permanent
2018,421G04,Assegurances FCT
2018,421G05,Tutors FCT
2018,421G06,Formació del professorat de la Formació Professional
2018,421G07,Promoció de la Formació Professional
2018,421G09,Proves lliures d'ESO i batxillerat
2018,421G10,Conveni amb la Cambra de Comerç
2018,421G11,Programa de qualificació inicial
2018,421G12,Convenis amb ajuntaments i consells insulars
2018,421G13,Compres d'equipament per a centres de Formació Professional
2018,421H01,Inspecció educativa
2018,421I01,Gestió i nòmines del personal docent
2018,421I02,Serveis d'Educació Infantil
2018,421I03,Serveis ESO
2018,421I04,Serveis de Règim Especial
2018,421I05,Serveis de Educació Especials
2018,421I06,Serveis de Adults
2018,421I07,Servei de prevenció de Personal Docent
2018,421K01,Atenció a la diversitat
2018,421K02,Innovació educativa
2018,421K03,Comunitat educativa
2018,421K04,Institut de l'Educació a la Primera Infància
2018,421K05,Institut per a la Convivència i l'Èxit Escolar
2018,421K06,Tecnologies de la informació i de la comunicació
2018,421K07,Arxiu i Museu de l'Educació de les IB
2018,422A01,Educació pública
2018,422B01,Educació infantil concertada
2018,422B02,Educació primària concertada
2018,422B03,Educació secundària obligatòria i batxillerat concertats
2018,422B04,Formació professional concertada
2018,423B02,Equipament i mobiliari escolar
2018,423B03,Infraestructures de centres docents
2018,423B04,Funcionament de centres educatius
2018,431A01,Gestió i foment de l'habitatge social
2018,431B01,Habitatge
2018,431B02,Arquitectura i protecció del patrimoni
2018,441A01,Protecció i defensa del consumidor
2018,451A01,"Direcció i serveis generals de Cultura, Participació i Esports"
