2012,AGIB00,I,2012/AGIB00/11201,,2012/AGIB00/33001,,2012/AGIB00/00000,2012/AGIB00/I/11201/33001/0000/00000,Sí,382000
2012,AGIB00,I,2012/AGIB00/11201,,2012/AGIB00/33099,,2012/AGIB00/00000,2012/AGIB00/I/11201/33099/0000/00000,Sí,2700
2012,AGIB00,I,2012/AGIB00/11201,,2012/AGIB00/39999,,2012/AGIB00/00000,2012/AGIB00/I/11201/39999/0000/00000,Sí,1700
2012,AGIB00,I,2012/AGIB00/11501,,2012/AGIB00/40000,,2012/AGIB00/00000,2012/AGIB00/I/11501/40000/0000/00000,Sí,2160463
2012,AGIB00,I,2012/AGIB00/11501,,2012/AGIB00/40000,,2012/AGIB00/23211,2012/AGIB00/I/11501/40000/0000/23211,Sí,2160463
2012,AGIB00,I,2012/AGIB00/11601,,2012/AGIB00/32999,,2012/AGIB00/00000,2012/AGIB00/I/11601/32999/0000/00000,Sí,28800
2012,AGIB00,I,2012/AGIB00/11701,,2012/AGIB00/30901,,2012/AGIB00/00000,2012/AGIB00/I/11701/30901/0000/00000,Sí,37660
2012,AGIB00,I,2012/AGIB00/11701,,2012/AGIB00/49200,,2012/AGIB00/00000,2012/AGIB00/I/11701/49200/0000/00000,Sí,900
2012,AGIB00,I,2012/AGIB00/12101,,2012/AGIB00/30315,,2012/AGIB00/00000,2012/AGIB00/I/12101/30315/0000/00000,Sí,340
2012,AGIB00,I,2012/AGIB00/12101,,2012/AGIB00/30902,,2012/AGIB00/00000,2012/AGIB00/I/12101/30902/0000/00000,Sí,247180
2012,AGIB00,I,2012/AGIB00/12101,,2012/AGIB00/39102,,2012/AGIB00/00000,2012/AGIB00/I/12101/39102/0000/00000,Sí,303660
2012,AGIB00,I,2012/AGIB00/12301,,2012/AGIB00/40100,,2012/AGIB00/23232,2012/AGIB00/I/12301/40100/0000/23232,Sí,156000
2012,AGIB00,I,2012/AGIB00/12301,,2012/AGIB00/40100,,2012/AGIB00/23233,2012/AGIB00/I/12301/40100/0000/23233,Sí,300000
2012,AGIB00,I,2012/AGIB00/12302,,2012/AGIB00/32999,,2012/AGIB00/00000,2012/AGIB00/I/12302/32999/0000/00000,Sí,200000
2012,AGIB00,I,2012/AGIB00/12303,,2012/AGIB00/32910,,2012/AGIB00/00000,2012/AGIB00/I/12303/32910/0000/00000,Sí,379070
2012,AGIB00,I,2012/AGIB00/12303,,2012/AGIB00/32930,,2012/AGIB00/00000,2012/AGIB00/I/12303/32930/0000/00000,Sí,43720
2012,AGIB00,I,2012/AGIB00/12303,,2012/AGIB00/32999,,2012/AGIB00/00000,2012/AGIB00/I/12303/32999/0000/00000,Sí,592690
