2019,AGIB00,G,2019/AGIB00/02101,2019/AGIB00/111A01,2019/AGIB00/11000,2019/AGIB00/00,2019/AGIB00/00000,2019/AGIB00/G/02101/111A01/11000/00/00000,Sí,146768,1,,
2019,AGIB00,G,2019/AGIB00/02101,2019/AGIB00/111A01,2019/AGIB00/11002,2019/AGIB00/00,2019/AGIB00/00000,2019/AGIB00/G/02101/111A01/11002/00/00000,Sí,1,16079,,
2019,AGIB00,G,2019/AGIB00/02101,2019/AGIB00/111A01,2019/AGIB00/12000,2019/AGIB00/00,2019/AGIB00/00000,2019/AGIB00/G/02101/111A01/12000/00/00000,Sí,16520,41708,,
2019,AGIB00,G,2019/AGIB00/02101,2019/AGIB00/111A01,2019/AGIB00/12001,2019/AGIB00/00,2019/AGIB00/00000,2019/AGIB00/G/02101/111A01/12001/00/00000,Sí,42852,,,
2019,AGIB00,G,2019/AGIB00/02101,2019/AGIB00/111A01,2019/AGIB00/12002,2019/AGIB00/00,2019/AGIB00/00000,2019/AGIB00/G/02101/111A01/12002/00/00000,Sí,64348,173737,,
2019,AGIB00,G,2019/AGIB00/02101,2019/AGIB00/111A01,2019/AGIB00/12003,2019/AGIB00/00,2019/AGIB00/00000,2019/AGIB00/G/02101/111A01/12003/00/00000,Sí,178517,,,
2019,AGIB00,G,2019/AGIB00/02101,2019/AGIB00/111A01,2019/AGIB00/12004,2019/AGIB00/00,2019/AGIB00/00000,2019/AGIB00/G/02101/111A01/12004/00/00000,Sí,24508,117552,,
2019,AGIB00,G,2019/AGIB00/02101,2019/AGIB00/111A01,2019/AGIB00/12005,2019/AGIB00/00,2019/AGIB00/00000,2019/AGIB00/G/02101/111A01/12005/00/00000,Sí,133815,195829,,
2019,AGIB00,G,2019/AGIB00/02101,2019/AGIB00/111A01,2019/AGIB00/12100,2019/AGIB00/00,2019/AGIB00/00000,2019/AGIB00/G/02101/111A01/12100/00/00000,Sí,202939,363199,,
2019,AGIB00,G,2019/AGIB00/02101,2019/AGIB00/111A01,2019/AGIB00/12101,2019/AGIB00/00,2019/AGIB00/00000,2019/AGIB00/G/02101/111A01/12101/00/00000,Sí,376161,20765,,
2019,AGIB00,G,2019/AGIB00/02101,2019/AGIB00/111A01,2019/AGIB00/12103,2019/AGIB00/00,2019/AGIB00/00000,2019/AGIB00/G/02101/111A01/12103/00/00000,Sí,21337,,,
2019,AGIB00,G,2019/AGIB00/02101,2019/AGIB00/111A01,2019/AGIB00/12119,2019/AGIB00/00,2019/AGIB00/00000,2019/AGIB00/G/02101/111A01/12119/00/00000,Sí,120098,,,
2019,AGIB00,G,2019/AGIB00/02101,2019/AGIB00/111A01,2019/AGIB00/12199,2019/AGIB00/00,2019/AGIB00/00000,2019/AGIB00/G/02101/111A01/12199/00/00000,Sí,90358,,,
2019,AGIB00,G,2019/AGIB00/02101,2019/AGIB00/111A01,2019/AGIB00/13000,2019/AGIB00/00,2019/AGIB00/00000,2019/AGIB00/G/02101/111A01/13000/00/00000,Sí,1,,,
2019,AGIB00,G,2019/AGIB00/02101,2019/AGIB00/111A01,2019/AGIB00/13005,2019/AGIB00/00,2019/AGIB00/00000,2019/AGIB00/G/02101/111A01/13005/00/00000,Sí,2,,,
2019,AGIB00,G,2019/AGIB00/02101,2019/AGIB00/111A01,2019/AGIB00/13009,2019/AGIB00/00,2019/AGIB00/00000,2019/AGIB00/G/02101/111A01/13009/00/00000,Sí,1,,,
2019,AGIB00,G,2019/AGIB00/02101,2019/AGIB00/111A01,2019/AGIB00/15000,2019/AGIB00/00,2019/AGIB00/00000,2019/AGIB00/G/02101/111A01/15000/00/00000,Sí,118356,,,
2019,AGIB00,G,2019/AGIB00/02101,2019/AGIB00/111A01,2019/AGIB00/15100,2019/AGIB00/00,2019/AGIB00/00000,2019/AGIB00/G/02101/111A01/15100/00/00000,Sí,104445,,,
2019,AGIB00,G,2019/AGIB00/02101,2019/AGIB00/111A01,2019/AGIB00/16000,2019/AGIB00/00,2019/AGIB00/00000,2019/AGIB00/G/02101/111A01/16000/00/00000,Sí,550000,,,
2019,AGIB00,G,2019/AGIB00/02101,2019/AGIB00/111A01,2019/AGIB00/16205,2019/AGIB00/00,2019/AGIB00/00000,2019/AGIB00/G/02101/111A01/16205/00/00000,Sí,1,,,
2019,AGIB00,G,2019/AGIB00/02101,2019/AGIB00/111A01,2019/AGIB00/16209,2019/AGIB00/00,2019/AGIB00/00000,2019/AGIB00/G/02101/111A01/16209/00/00000,Sí,75000,,,
2019,AGIB00,G,2019/AGIB00/02101,2019/AGIB00/111A01,2019/AGIB00/16309,2019/AGIB00/00,2019/AGIB00/00000,2019/AGIB00/G/02101/111A01/16309/00/00000,Sí,1,30000,,
2019,AGIB00,G,2019/AGIB00/02101,2019/AGIB00/111A01,2019/AGIB00/22104,2019/AGIB00/00,2019/AGIB00/00000,2019/AGIB00/G/02101/111A01/22104/00/00000,Sí,10000,25000,,
2019,AGIB00,G,2019/AGIB00/02101,2019/AGIB00/111A01,2019/AGIB00/22109,2019/AGIB00/00,2019/AGIB00/00000,2019/AGIB00/G/02101/111A01/22109/00/00000,Sí,20000,59000,,
2019,AGIB00,G,2019/AGIB00/02101,2019/AGIB00/111A01,2019/AGIB00/22113,2019/AGIB00/00,2019/AGIB00/00000,2019/AGIB00/G/02101/111A01/22113/00/00000,Sí,2500,120000,,
2019,AGIB00,G,2019/AGIB00/02101,2019/AGIB00/111A01,2019/AGIB00/22601,2019/AGIB00/00,2019/AGIB00/00000,2019/AGIB00/G/02101/111A01/22601/00/00000,Sí,20000,10000,,
2019,AGIB00,G,2019/AGIB00/02101,2019/AGIB00/111A01,2019/AGIB00/22602,2019/AGIB00/00,2019/AGIB00/00000,2019/AGIB00/G/02101/111A01/22602/00/00000,Sí,77000,265000,,
2019,AGIB00,G,2019/AGIB00/02101,2019/AGIB00/111A01,2019/AGIB00/22606,2019/AGIB00/00,2019/AGIB00/00000,2019/AGIB00/G/02101/111A01/22606/00/00000,Sí,99000,35000,,
2019,AGIB00,G,2019/AGIB00/02101,2019/AGIB00/111A01,2019/AGIB00/22609,2019/AGIB00/00,2019/AGIB00/00000,2019/AGIB00/G/02101/111A01/22609/00/00000,Sí,12000,300000,,
2019,AGIB00,G,2019/AGIB00/02101,2019/AGIB00/111A01,2019/AGIB00/22700,2019/AGIB00/00,2019/AGIB00/00000,2019/AGIB00/G/02101/111A01/22700/00/00000,Sí,175000,15000,,
2019,AGIB00,G,2019/AGIB00/02101,2019/AGIB00/111A01,2019/AGIB00/22701,2019/AGIB00/00,2019/AGIB00/00000,2019/AGIB00/G/02101/111A01/22701/00/00000,Sí,282400,93500.25,,
2019,AGIB00,G,2019/AGIB00/02101,2019/AGIB00/111A01,2019/AGIB00/22703,2019/AGIB00/00,2019/AGIB00/00000,2019/AGIB00/G/02101/111A01/22703/00/00000,Sí,10000,26500,,
2019,AGIB00,G,2019/AGIB00/02101,2019/AGIB00/111A01,2019/AGIB00/22706,2019/AGIB00/00,2019/AGIB00/00000,2019/AGIB00/G/02101/111A01/22706/00/00000,Sí,27000,1,,
2019,AGIB00,G,2019/AGIB00/02101,2019/AGIB00/111A01,2019/AGIB00/22709,2019/AGIB00/00,2019/AGIB00/00000,2019/AGIB00/G/02101/111A01/22709/00/00000,Sí,120000,1,,
