2014,AGIB,G,2014/AGIB00/02101,2014/AGIB00/111A01,2014/AGIB00/11000,2014/AGIB00/00,2014/AGIB00/00000,2014/AGIB00/G/02101/111A01/11000/00/00000,Sí,72473,
2014,AGIB,G,2014/AGIB00/02101,2014/AGIB00/111A01,2014/AGIB00/11001,2014/AGIB00/00,2014/AGIB00/00000,2014/AGIB00/G/02101/111A01/11001/00/00000,Sí,117928,
2014,AGIB,G,2014/AGIB00/02101,2014/AGIB00/111A01,2014/AGIB00/11002,2014/AGIB00/00,2014/AGIB00/00000,2014/AGIB00/G/02101/111A01/11002/00/00000,Sí,2100,
2014,AGIB,G,2014/AGIB00/02101,2014/AGIB00/111A01,2014/AGIB00/12000,2014/AGIB00/00,2014/AGIB00/00000,2014/AGIB00/G/02101/111A01/12000/00/00000,Sí,15527,
2014,AGIB,G,2014/AGIB00/02101,2014/AGIB00/111A01,2014/AGIB00/12001,2014/AGIB00/00,2014/AGIB00/00000,2014/AGIB00/G/02101/111A01/12001/00/00000,Sí,40278,
2014,AGIB,G,2014/AGIB00/02101,2014/AGIB00/111A01,2014/AGIB00/12002,2014/AGIB00/00,2014/AGIB00/00000,2014/AGIB00/G/02101/111A01/12002/00/00000,Sí,60482,
2014,AGIB,G,2014/AGIB00/02101,2014/AGIB00/111A01,2014/AGIB00/12003,2014/AGIB00/00,2014/AGIB00/00000,2014/AGIB00/G/02101/111A01/12003/00/00000,Sí,159403,
2014,AGIB,G,2014/AGIB00/02101,2014/AGIB00/111A01,2014/AGIB00/12004,2014/AGIB00/00,2014/AGIB00/00000,2014/AGIB00/G/02101/111A01/12004/00/00000,Sí,23036,
2014,AGIB,G,2014/AGIB00/02101,2014/AGIB00/111A01,2014/AGIB00/12005,2014/AGIB00/00,2014/AGIB00/00000,2014/AGIB00/G/02101/111A01/12005/00/00000,Sí,115220,
2014,AGIB,G,2014/AGIB00/02101,2014/AGIB00/111A01,2014/AGIB00/12100,2014/AGIB00/00,2014/AGIB00/00000,2014/AGIB00/G/02101/111A01/12100/00/00000,Sí,183598,
2014,AGIB,G,2014/AGIB00/02101,2014/AGIB00/111A01,2014/AGIB00/12101,2014/AGIB00/00,2014/AGIB00/00000,2014/AGIB00/G/02101/111A01/12101/00/00000,Sí,342603,
2014,AGIB,G,2014/AGIB00/02101,2014/AGIB00/111A01,2014/AGIB00/12103,2014/AGIB00/00,2014/AGIB00/00000,2014/AGIB00/G/02101/111A01/12103/00/00000,Sí,19805,
2014,AGIB,G,2014/AGIB00/02101,2014/AGIB00/111A01,2014/AGIB00/12109,2014/AGIB00/00,2014/AGIB00/00000,2014/AGIB00/G/02101/111A01/12109/00/00000,Sí,93861,
2014,AGIB,G,2014/AGIB00/02101,2014/AGIB00/111A01,2014/AGIB00/13000,2014/AGIB00/00,2014/AGIB00/00000,2014/AGIB00/G/02101/111A01/13000/00/00000,Sí,1,
2014,AGIB,G,2014/AGIB00/02101,2014/AGIB00/111A01,2014/AGIB00/13005,2014/AGIB00/00,2014/AGIB00/00000,2014/AGIB00/G/02101/111A01/13005/00/00000,Sí,1,
2014,AGIB,G,2014/AGIB00/02101,2014/AGIB00/111A01,2014/AGIB00/13006,2014/AGIB00/00,2014/AGIB00/00000,2014/AGIB00/G/02101/111A01/13006/00/00000,Sí,1,
2014,AGIB,G,2014/AGIB00/02101,2014/AGIB00/111A01,2014/AGIB00/13009,2014/AGIB00/00,2014/AGIB00/00000,2014/AGIB00/G/02101/111A01/13009/00/00000,Sí,1,
2014,AGIB,G,2014/AGIB00/02101,2014/AGIB00/111A01,2014/AGIB00/15000,2014/AGIB00/00,2014/AGIB00/00000,2014/AGIB00/G/02101/111A01/15000/00/00000,Sí,93021,
2014,AGIB,G,2014/AGIB00/02101,2014/AGIB00/111A01,2014/AGIB00/15100,2014/AGIB00/00,2014/AGIB00/00000,2014/AGIB00/G/02101/111A01/15100/00/00000,Sí,86238,
2014,AGIB,G,2014/AGIB00/02101,2014/AGIB00/111A01,2014/AGIB00/16000,2014/AGIB00/00,2014/AGIB00/00000,2014/AGIB00/G/02101/111A01/16000/00/00000,Sí,540000,
2014,AGIB,G,2014/AGIB00/02101,2014/AGIB00/111A01,2014/AGIB00/16205,2014/AGIB00/00,2014/AGIB00/00000,2014/AGIB00/G/02101/111A01/16205/00/00000,Sí,1,
2014,AGIB,G,2014/AGIB00/02101,2014/AGIB00/111A01,2014/AGIB00/16209,2014/AGIB00/00,2014/AGIB00/00000,2014/AGIB00/G/02101/111A01/16209/00/00000,Sí,75000,
2014,AGIB,G,2014/AGIB00/02101,2014/AGIB00/111A01,2014/AGIB00/16309,2014/AGIB00/00,2014/AGIB00/00000,2014/AGIB00/G/02101/111A01/16309/00/00000,Sí,1,
2014,AGIB,G,2014/AGIB00/02101,2014/AGIB00/111A01,2014/AGIB00/22109,2014/AGIB00/00,2014/AGIB00/00000,2014/AGIB00/G/02101/111A01/22109/00/00000,Sí,50000,
