2014,02,Parlament de les Illes Balears
2014,03,Sindicatura de Comptes de les Illes Balears
2014,04,Consell Consultiu de les Illes Balears
2014,05,Consell Econòmic i Social de les Illes Balears
2014,06,Oficina de Lluita contra la Corrupció IB
2014,07,Consell Audiovisual de les Illes Balears
2014,11,Conselleria de Presidència
2014,12,"Conselleria d'Innovació, Recerca i Turisme"
2014,13,Conselleria d'Educació i Universitat
2014,14,Conselleria d'Hisenda i Administracions Públiques
2014,15,"Conselleria de Medi Ambient, Agricultura i Pesca"
2014,17,Conselleria de Serveis Socials i Cooperació
2014,18,Conselleria de Salut
2014,19,"Conselleria de Treball, Comerç i Indústria"
2014,25,"Conselleria de Territori, Energia i Mobilitat"
2014,26,"Conselleria de Transparència, Cultura i Esports"
2014,31,Serveis comuns
2014,32,Ens territorials
2014,33,Serveis comuns tecnològics
2014,34,Deute públic
2014,35,Fons de contingència
2014,36,"Serveis comuns, despeses de personal"
2014,73,Institut Balear de la Dona
2014,76,Servei d'Ocupació de les Illes Balears
2014,77,Institut d'Estadística de les Illes Balears
2014,78,Escola Balear d'Administració Pública
2014,021,Parlament de les Illes Balears
2014,031,Sindicatura de Comptes de les Illes Balears
2014,041,Consell Consultiu de les Illes Balears
2014,051,Consell Econòmic i Social de les Illes Balears
2014,061,Oficina de Lluita contra la Corrupció IB
2014,071,Consell Audiovisual de les Illes Balears
2014,111,Presidència de les Illes Balears
2014,112,Secretaria General Conselleria de Presidència
2014,114,Direcció General de Coordinació
2014,115,Direcció General de Comunicació
2014,116,Direcció de l'Advocacia de la Comunitat Autònoma
2014,117,Direcció General de Relacions Institucionals i Acció Exterior
2014,118,Direcció General de Relacions amb el Parlament
2014,121,"Secretaria General Conselleria d'Innovació, Recerca i Turisme"
2014,122,Direcció General de Turisme
2014,125,Direcció General d'Innovació i Recerca
2014,126,Direcció General de Desenvolupament Tecnològic
2014,127,Direcció General de Fons Europeus
2014,131,Secretaria General Conselleria d'Educació i Universitat
2014,135,"Direcció General de Planificació, Ordenació i Centres"
2014,136,Direcció General d'Innovació i Comunitat Educativa
2014,137,Direcció General de Personal Docent
2014,138,Direcció General de Política Universitària i d'Ensenyament Superior
2014,139,Direcció General de Formació Professional i Formació Professorat
2014,141,Secretaria General Conselleria d'Hisenda i Administrac.Públiques
2014,142,Direcció General Funció Pública i Administracions Públiques
2014,143,Direcció General d'Emergències i Interior
2014,144,Direcció General de Pressuposts i Finançament
2014,145,Intervenció General
2014,146,"Direcció General del Tresor, Política Financera i Patrimoni"
2014,151,"Secretaria General C.Medi Ambient, Agricultura i Pesca"
2014,152,Direcció General de Recursos Hídrics
2014,153,Direcció General d'Espais Naturals i Biodiversitat
2014,155,Direcció General d'Agricultura i Ramaderia
2014,156,"Direcció General d'Educació Ambiental, Qualitat Amb. i Residus"
2014,159,Direcció General de Pesca i Medi Marí
2014,171,Secretaria General C.Serveis Socials i Cooperació
2014,172,Direcció General de Menors i Famílies
2014,173,Direcció General de Dependència
2014,174,Direcció General de Planificació i Serveis Socials
2014,175,Direcció General de Cooperació
2014,181,Secretaria General Conselleria de Salut
2014,182,Direcció General de Salut Pública i Participació
2014,183,Direcció General de Consum
2014,184,"Direcció General de Planificació, Avaluació i Farmàcia"
2014,185,"Direcció General d'Acreditació, Docència i Recerca en Salut"
2014,191,"Secretaria General C.Treball, Comerç i Indústria"
2014,192,Direcció General d'Ocupació i Economia
2014,193,Direcció General Comerç i Empresa
2014,194,Direcció General de Política Industrial
2014,196,"Direcció General de Treball, Economia Social i Salut Laboral"
2014,251,"Secretaria General C.Territori, Energia i Mobilitat"
2014,252,Direcció General de Transports
2014,253,Direcció General d'Ordenació del Territori
2014,254,Direcció General de Ports i Aeroports
2014,255,Direcció General d'Arquitectura i Habitatge
2014,256,Direcció General d'Energia i Canvi Climàtic
2014,261,"Secretaria General C. Transparència, Cultura i Esports"
2014,262,Direcció General de Cultura
2014,263,Direcció General de Participació i Transparència
2014,264,Direcció General de Política Lingüística
