2018,AGIB00,I,2018/AGIB00/11201,,2018/AGIB00/33001,,00000,2018/AGIB00/I/11201/33001/0000/00000,Sí,342970
2018,AGIB00,I,2018/AGIB00/11201,,2018/AGIB00/33099,,00000,2018/AGIB00/I/11201/33099/0000/00000,Sí,3990
2018,AGIB00,I,2018/AGIB00/11601,,2018/AGIB00/32999,,00000,2018/AGIB00/I/11601/32999/0000/00000,Sí,58800
2018,AGIB00,I,2018/AGIB00/11601,,2018/AGIB00/39905,,00000,2018/AGIB00/I/11601/39905/0000/00000,Sí,86060
2018,AGIB00,I,2018/AGIB00/11701,,2018/AGIB00/30901,,00000,2018/AGIB00/I/11701/30901/0000/00000,Sí,36890
2018,AGIB00,I,2018/AGIB00/12101,,2018/AGIB00/30315,,00000,2018/AGIB00/I/12101/30315/0000/00000,Sí,200
2018,AGIB00,I,2018/AGIB00/12101,,2018/AGIB00/30902,,00000,2018/AGIB00/I/12101/30902/0000/00000,Sí,2550760
2018,AGIB00,I,2018/AGIB00/12101,,2018/AGIB00/39102,,00000,2018/AGIB00/I/12101/39102/0000/00000,Sí,935420
2018,AGIB00,I,2018/AGIB00/12601,,2018/AGIB00/30101,,00000,2018/AGIB00/I/12601/30101/0000/00000,Sí,30
2018,AGIB00,I,2018/AGIB00/13101,,2018/AGIB00/55900,,00000,2018/AGIB00/I/13101/55900/0000/00000,Sí,109630
2018,AGIB00,I,2018/AGIB00/13501,,2018/AGIB00/30301,,00000,2018/AGIB00/I/13501/30301/0000/00000,Sí,769800
2018,AGIB00,I,2018/AGIB00/13501,,2018/AGIB00/30302,,00000,2018/AGIB00/I/13501/30302/0000/00000,Sí,1234860
2018,AGIB00,I,2018/AGIB00/13501,,2018/AGIB00/30305,,00000,2018/AGIB00/I/13501/30305/0000/00000,Sí,831150
2018,AGIB00,I,2018/AGIB00/13501,,2018/AGIB00/30317,,00000,2018/AGIB00/I/13501/30317/0000/00000,Sí,46160
2018,AGIB00,I,2018/AGIB00/13501,,2018/AGIB00/39999,,00000,2018/AGIB00/I/13501/39999/0000/00000,Sí,3010
2018,AGIB00,I,2018/AGIB00/13701,,2018/AGIB00/30306,,00000,2018/AGIB00/I/13701/30306/0000/00000,Sí,222580
2018,AGIB00,I,2018/AGIB00/13701,,2018/AGIB00/40000,,00000,2018/AGIB00/I/13701/40000/0000/00000,Sí,4794300
2018,AGIB00,I,2018/AGIB00/13801,,2018/AGIB00/30303,,00000,2018/AGIB00/I/13801/30303/0000/00000,Sí,296440
2018,AGIB00,I,2018/AGIB00/13901,,2018/AGIB00/30318,,00000,2018/AGIB00/I/13901/30318/0000/00000,Sí,87920
2018,AGIB00,I,2018/AGIB00/13901,,2018/AGIB00/30320,,00000,2018/AGIB00/I/13901/30320/0000/00000,Sí,83130
2018,AGIB00,I,2018/AGIB00/13901,,2018/AGIB00/49200,,00000,2018/AGIB00/I/13901/49200/0000/00000,Sí,38930
2018,AGIB00,I,2018/AGIB00/14101,,2018/AGIB00/54002,,00000,2018/AGIB00/I/14101/54002/0000/00000,Sí,60
2018,AGIB00,I,2018/AGIB00/14101,,2018/AGIB00/55000,,00000,2018/AGIB00/I/14101/55000/0000/00000,Sí,8660
2018,AGIB00,I,2018/AGIB00/14301,,2018/AGIB00/30979,,00000,2018/AGIB00/I/14301/30979/0000/00000,Sí,20760
2018,AGIB00,I,2018/AGIB00/14301,,2018/AGIB00/39102,,00000,2018/AGIB00/I/14301/39102/0000/00000,Sí,200000
2018,AGIB00,I,2018/AGIB00/14601,,2018/AGIB00/54002,,00000,2018/AGIB00/I/14601/54002/0000/00000,Sí,3867510
2018,AGIB00,I,2018/AGIB00/14601,,2018/AGIB00/60000,,00000,2018/AGIB00/I/14601/60000/0000/00000,Sí,3672190
2018,AGIB00,I,2018/AGIB00/14601,,2018/AGIB00/61900,,00000,2018/AGIB00/I/14601/61900/0000/00000,Sí,4819920
2018,AGIB00,I,2018/AGIB00/15101,,2018/AGIB00/30904,,00000,2018/AGIB00/I/15101/30904/0000/00000,Sí,420
2018,AGIB00,I,2018/AGIB00/15101,,2018/AGIB00/30905,,00000,2018/AGIB00/I/15101/30905/0000/00000,Sí,420
2018,AGIB00,I,2018/AGIB00/15101,,2018/AGIB00/30908,,00000,2018/AGIB00/I/15101/30908/0000/00000,Sí,44370
2018,AGIB00,I,2018/AGIB00/15101,,2018/AGIB00/30999,,00000,2018/AGIB00/I/15101/30999/0000/00000,Sí,420
2018,AGIB00,I,2018/AGIB00/15101,,2018/AGIB00/39102,,00000,2018/AGIB00/I/15101/39102/0000/00000,Sí,420
2018,AGIB00,I,2018/AGIB00/15101,,2018/AGIB00/39999,,00000,2018/AGIB00/I/15101/39999/0000/00000,Sí,1230
2018,AGIB00,I,2018/AGIB00/15201,,2018/AGIB00/30911,,00000,2018/AGIB00/I/15201/30911/0000/00000,Sí,173840
2018,AGIB00,I,2018/AGIB00/15201,,2018/AGIB00/30912,,00000,2018/AGIB00/I/15201/30912/0000/00000,Sí,26900
2018,AGIB00,I,2018/AGIB00/15201,,2018/AGIB00/30913,,00000,2018/AGIB00/I/15201/30913/0000/00000,Sí,33850
2018,AGIB00,I,2018/AGIB00/15201,,2018/AGIB00/30914,,00000,2018/AGIB00/I/15201/30914/0000/00000,Sí,1290
2018,AGIB00,I,2018/AGIB00/15201,,2018/AGIB00/30916,,00000,2018/AGIB00/I/15201/30916/0000/00000,Sí,640
2018,AGIB00,I,2018/AGIB00/15201,,2018/AGIB00/30917,,00000,2018/AGIB00/I/15201/30917/0000/00000,Sí,28050
2018,AGIB00,I,2018/AGIB00/15201,,2018/AGIB00/30918,,00000,2018/AGIB00/I/15201/30918/0000/00000,Sí,60
2018,AGIB00,I,2018/AGIB00/15201,,2018/AGIB00/30919,,00000,2018/AGIB00/I/15201/30919/0000/00000,Sí,60
2018,AGIB00,I,2018/AGIB00/15201,,2018/AGIB00/30920,,00000,2018/AGIB00/I/15201/30920/0000/00000,Sí,60
2018,AGIB00,I,2018/AGIB00/15201,,2018/AGIB00/30921,,00000,2018/AGIB00/I/15201/30921/0000/00000,Sí,60
2018,AGIB00,I,2018/AGIB00/15201,,2018/AGIB00/30922,,00000,2018/AGIB00/I/15201/30922/0000/00000,Sí,60
2018,AGIB00,I,2018/AGIB00/15201,,2018/AGIB00/30923,,00000,2018/AGIB00/I/15201/30923/0000/00000,Sí,60
2018,AGIB00,I,2018/AGIB00/15201,,2018/AGIB00/30924,,00000,2018/AGIB00/I/15201/30924/0000/00000,Sí,60
2018,AGIB00,I,2018/AGIB00/15201,,2018/AGIB00/30927,,00000,2018/AGIB00/I/15201/30927/0000/00000,Sí,240
2018,AGIB00,I,2018/AGIB00/15201,,2018/AGIB00/30999,,00000,2018/AGIB00/I/15201/30999/0000/00000,Sí,240
2018,AGIB00,I,2018/AGIB00/15201,,2018/AGIB00/39102,,00000,2018/AGIB00/I/15201/39102/0000/00000,Sí,375840
2018,AGIB00,I,2018/AGIB00/15301,,2018/AGIB00/30928,,00000,2018/AGIB00/I/15301/30928/0000/00000,Sí,48410
2018,AGIB00,I,2018/AGIB00/15301,,2018/AGIB00/30993,,00000,2018/AGIB00/I/15301/30993/0000/00000,Sí,240
2018,AGIB00,I,2018/AGIB00/15301,,2018/AGIB00/30999,,00000,2018/AGIB00/I/15301/30999/0000/00000,Sí,18610
2018,AGIB00,I,2018/AGIB00/15301,,2018/AGIB00/39102,,00000,2018/AGIB00/I/15301/39102/0000/00000,Sí,94840
2018,AGIB00,I,2018/AGIB00/15301,,2018/AGIB00/55900,,00000,2018/AGIB00/I/15301/55900/0000/00000,Sí,60
